id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,production_countries,spoken_languages,vote_average,vote_count,popularity,tagline,homepage,budget,revenue
400,Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,Drama|Crime,father son relationship|bounty hunter|boat|way of life|coffin|denver|godmother|paranoia|hitman|friendship|psychopath|revenge|murder|independent film|mafia|diner|blood|gangster|violence|illegal prostitution|extramarital affair,Andy García|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams|Jack Warden|Steve Buscemi|Fairuza Balk|Gabrielle Anwar|Christopher Walken,Cary Woods,1995/12/1,116,Miramax Films,United States of America,English,6.7,85,6.932221,Protect. Love. Honor. Avenge.,,8000000,529766
253450,刺客聶隱娘,A female assassin during the Tang Dynasty who begins to question her loyalties when she falls in love with one of her targets.,Action|Drama|History,assassin|tang dynasty|ancient china|wuxia|slow cinema,Shu Qi|Chang Chen|Nikki Hsieh|Sheu Fang-Yi|Ethan Juan|Tetsuya Komuro|徐帆|Zuo Xiaoqing|Satoshi Tsumabuki|Ni Dahong,Hou Hsiao-hsien|Liao Ching-Song|Dai Song|Stephen Shin|Peter Lam|Ren Yue|Stephen Lam Bing-Kwan|Chen Yiqi,2015/8/27,105,Media Asia Films|Sil-Metropole Organisation|Central Motion Pictures|Zhejiang Huace Film & TV|China Dream Film Culture Industry|SpotFilms,China|France|Hong Kong|Taiwan,普通话,6.6,157,8.142166,,,15000000,632542
9104,Buffalo Soldiers,"Set just before the fall of the Berlin Wall in 1989, Sgt. Ray Elwood is an American soldier stationed at a German army camp. A soldier because a judge gave him a choice between the army and jail, Ray spends much of his free time cooking cocaine for the MPs. When a soldier dies and a toxicology screen shows an alarming level of illegal narcotics, someone is sent in to investigate.",Drama|Comedy|War|Crime|Thriller,germany|corruption|sex|based on novel|investigation|army|police|base|drug|rogue,Joaquin Phoenix|Ed Harris|Scott Glenn|Anna Paquin|Elizabeth McGovern|Michael Peña|Gabriel Mann|Dean Stockwell|Brian Delate|Shiek Mahmud-Bey,James Schamus|Paul Webster|Rainer Grupe|Reinhard Klooss|Ariane Moody,2001/9/8,98,Grosvenor Park Films LLP|Film4|Good Machine,Germany|United Kingdom|United States of America,English,6.5,93,6.329672,War is hell... but peace is f*#!%!! boring.,,15000000,0
11190,Возвращение,A story of two Russian boys whose father suddenly returns home after a 12-year absence. He takes the boys on a holiday to a remote island on a lake that turns into a test of manhood of almost mythic proportions.,Thriller|Drama|Mystery,return|brother|heavy rain|speedo|journal,Vladimir Garin|Konstantin Lavronenko|Nataliya Vdovina|Vanya Dobronravov|Yelizaveta Aleksandrova|Lazar Dubovik|Lyubov Kazakova|Galina Petrova|Aleksei Suknovalov|Andrey Sumin,Andrew Colton|Yelena Kovalyova|Dmitry Lesnevsky,2003/6/25,105,Ren Film,Russia,Pусский,7.4,100,7.744166,,,0,0
16353,Ong Bak 2,Moments from death a young man is rescued by a renowned warrior. Realizing unsurpassed physical potential in the young boy he trains him into the most dangerous man alive. As he becomes a young man he goes on a lone mission of vengeance against the vicious slave traders who enslaved him as a youth and the treacherous warlord who killed his father.,Adventure|Action|Thriller,sequel,Tony Jaa|Sarunyu Wongkrachang|Sorapong Chatree|Primorata Dejudom,,2008/12/4,98,Iyara Films,Thailand,Český|普通话|Pусский|ภาษาไทย,6,152,9.029489,Warrior. Conqueror. Legend.,http://www.ongbak2themovie.com/,8500000,8936663
23759,Centurion,"Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",Adventure|Action|Drama,roman empire|ancient rome|ancient world|violence|britain|behind enemy lines|sole survivor,Michael Fassbender|Olga Kurylenko|David Morrissey|Liam Cunningham|Dominic West|Imogen Poots|Ulrich Thomsen|J. J. Feild|Noel Clarke|Dimitri Leonidas,Robert Jones|François Ivernel|Cameron McCracken|Christian Colson|Paul Smith|Ivana Mackinnon|Diarmuid McKeown,2010/2/15,97,Pathé Pictures International|UK Film Council|Celador Films|Canal+|Warner Bros.|CinéCinéma,France|United Kingdom,English,5.9,386,22.708647,History is written in blood,http://www.centurionmovie.com/,12000000,6814789
24206,Silent Trigger,"Waxman is a former Special Forces soldier who is now working as a heavily armed assassin for a top secret government agency. When a covert mission goes terribly wrong, Waxman and fellow assassin Clegg become that agency's prime targets.",Drama|Action|Thriller,,Dolph Lundgren|Gina Bellman|Conrad Dunn|Christopher Heyerdahl,,1996/6/26,93,Newmarket Capital Group|Cine Grande Corporation|Filmline International|Conquistador Entertainment|Algonquin Productions Limited,Canada|United Kingdom,English,5,22,2.609057,The Terms are Clear. Kill or be Killed.,,15000000,76382
10185,The Midnight Meat Train,"The photographer Leon lives with his girlfriend and waitress Maya waiting for a chance to get in the photo business. When Maya contacts their friend Jurgis, he schedules a meeting for Leon with the successful owner of arts gallery Susan Hoff; she analyzes Leon's work and asks him to improve the quality of his photos. During the night, the upset Leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, Leon defends her and the guys move on. On the next morning, Leon discovers that the woman is missing. He goes to the police station, but Detective Lynn Hadley does not give much attention to him and discredits his statement. Leon becomes obsessed to find what happened with the stranger and he watches the subway station. When he sees the elegant butcher Mahogany in the train, Leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness.",Mystery|Drama|Crime|Thriller|Horror,photographer|butcher|vegetarian|midnight|blood splatter|gore|stalking|diner|decapitation|blood|violence|subway train|very little dialogue,Bradley Cooper|Vinnie Jones|Brooke Shields|Leslie Bibb|Roger Bart|Ted Raimi|Peter Jacobson|Barbara Eve Harris|Stephanie Mace|Tony Curran,Gary Lucchesi|Clive Barker|Jorge Saralegui,2008/8/7,98,Lions Gate Films|Lakeshore Entertainment|GreeneStreet Films|Midnight Picture Show,United States of America,English|Français,6,290,19.913961,The most terrifying ride you'll ever take,http://www.midnightmeattrainthemovie.com,15000000,3533227
75033,Winnie Mandela,A drama that chronicles the life of Winnie Mandela from her childhood through her marriage and her husband's incarceration.,Drama,biography|nelson mandela,Elias Koteas|Terrence Howard|Jennifer Hudson|Wendy Crewson|Angelique Pretorius|Karl Thaning|Conrad Kemp|Garth Breytenbach|David Dennis|Mary-Ann Barlow,,2011/9/16,107,,,English,5.2,5,1.897761,Her courage inspired a nation.,http://www.dfilmscorp.ca/,15000000,0
74536,The Son of No One,A rookie cop is assigned to the 118 Precinct in the same district where he grew up. The Precinct Captain starts receiving letters about two unsolved murders that happened many years ago in the housing projects when the rookie cop was just a kid. These letters bring back bad memories and old secrets that begin to threaten his career and break up his family.,Drama|Thriller|Crime,,Channing Tatum|Al Pacino|Juliette Binoche|Katie Holmes|James Ransone|Ray Liotta|Tracy Morgan|Ursula Parker|Brian Gilbert|Jake Cherry,,2011/11/4,90,Millennium Films,United States of America,English,4.8,92,7.701186,Serve. Protect. Lie.,,15000000,0
31668,All The Queen's Men,"A mismatched team of British Special Services agents led by an American must infiltrate, in disguise, a female-run Enigma factory in Berlin and bring back the decoding device that will end the war.",Action|Comedy|Drama|History,transvestism|world war ii,Matt LeBlanc|Eddie Izzard|James Cosmo|Nicolette Krebitz|David Tristan Birkin|Edward Fox|Udo Kier|Oliver Korittke|Karl Markovics,,2001/10/14,99,,Austria|Hungary,English|Deutsch,6.1,7,1.833058,,,15000000,23000
13501,The Good Night,"Gary, a musician, is trapped in an unhappy relationship with his live-in lover, Dora. He becomes enthralled with a beautiful seductress who enters his dreams, and tries to control his dream-state so he can spend more and more time with her. When Gary sees his mystery woman's face on a bus billboard, he discovers she is real, and fate brings him an opportunity to meet her.",Comedy|Drama|Romance|Fantasy|Music,dream|midlife crisis|lucid dreaming,Penélope Cruz|Martin Freeman|Gwyneth Paltrow|Simon Pegg|Danny DeVito|Sonia Doubell|Steffan Boje|Michael Gambon|Stephen Graham|Juliana Kiehl,,2007/1/25,93,Destination Films|Tempesta Films|Good Night Productions,Germany|United Kingdom|United States of America,English|Italiano,5.7,41,12.185204,Dreaming is believing.,,15000000,20380
15208,Bathory,"Bathory is based on the legends surrounding the life and deeds of Countess Elizabeth Bathory known as the greatest murderess in the history of mankind. Contrary to popular belief, Elizabeth Bathory was a modern Renaissance woman who ultimately fell victim to mens aspirations for power and wealth.",Drama|Fantasy,sex|legend|countess,Anna Friel|Karel Roden|Hans Matheson|Vincent Regan|Franco Nero|Bolek Polívka|Deana Horváthová|Julie Dreyfus|Monika Hilmerová|Michaela Drotárová,Thom Mount|Mike Downey|Deana Horváthová|Zorana Piggott|Martin Spott,2008/7/4,141,Lunar Films|Fonds Eurimages du Conseil de l'Europe|Eurofilm Stúdió|Státní Fond CR pro Podporu a Rozvoj Ceské Kinematografie|Jakubisko Film Slovakia|J&J Jakubisko Film|Concorde Film Trust|Ministry of Culture of the Slovak Republic,Czech Republic|Hungary|Slovakia|United Kingdom,English,5.6,31,2.500218,,,0,0
172391,Khumba,A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.,Animation|Adventure|Family,3d|khumba,Jake T. Austin|Liam Neeson|Steve Buscemi|AnnaSophia Robb|Laurence Fishburne|Richard E. Grant|Loretta Devine|Anika Noni Rose|Catherine Tate|Jennifer Cody,,2013/7/18,85,Triggerfish Animation,South Africa,English,5.8,72,6.459787,"Half a zebra, a whole lot of adventure!",http://www.triggerfish.co.za/khumba/,20000000,27187375
262543,Autómata,"Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.",Thriller|Science Fiction,artificial intelligence|rain|future|dystopia|robot|ecology|desert|child hitman,Antonio Banderas|Birgitte Hjort Sørensen|Dylan McDermott|Robert Forster|Tim McInnerny|Andy Nyman|David Ryall|Andrew Tiernan|Christa Campbell|Christina Tam,Antonio Banderas|Les Weldon|Danny Lerner|Avi Lerner|Sandra Hermida,2014/10/9,110,Green Moon Productions|Nu Boyana Viburno,Spain,English,5.6,670,49.808505,Your time is coming to an end – Ours is now beginning,http://www.automata-movie.com/,7000000,0
9288,Dungeons & Dragons: Wrath of the Dragon God,"Due to a curse from his former master Profion, Damodar survived his death by Ridley Freeborn as an undead entity in pursuit of an evil artifact for some hundred years, so that he might be capable of unleashing unstoppable destruction on Izmir and the descendants of those who caused his demise.",Action|Adventure|Fantasy,fighter|royalty|curse|dragon,Bruce Payne|Mark Dymond|Clemency Burton-Hill|Ellie Chidzey|Tim Stern|Lucy Gaskell|Leonardas Pobedonoscevas,Wolfgang Esenwein|Steve Clark-Hall|Ramunas Skikas,2005/1/1,105,Skyline Films|Sweetpea Entertainment|Studio Hamburg WorldWide Pictures|Zinc Entertainment Inc.,Germany|United Kingdom|United States of America,English,4.8,36,4.901936,,,0,0
370980,Chiamatemi Francesco - Il Papa della gente,,Drama,pope|biography,Rodrigo de la Serna|Sergio Hernández|Àlex Brendemühl|Maximilian Dirr|Mercedes Morán|Andres Gil|Claudio De Davide|Pompeyo Audivert|Paula Baldini|Marco Di Tieri,Pietro Valsecchi,2015/12/3,,Taodue Film,Italy,Español,7.3,12,0.738646,,,15000000,0
20083,新宿事件,"Iron Zhao aka Steelhead, a truck repairman from China's Northeast, and settles down as an illegal immigrant in Tokyo. After a series of run-ins with the Yakuza, he rises to power as the Don of Chinese illegal immigrants. However, things get out of control when he's foolish enough to believe in clean getaways in a world that offers none, and soon comes to seal his own fate.",Drama|Action|Thriller|Crime,drug stealing|yakluza|shinjuku|criminal syndicate|taiwanese,Jackie Chan|Naoto Takenaka|Daniel Wu|Xu Jinglei|Fan Bingbing|Masaya Kato|Tôru Minegishi|Kenya Sawada|Hiroyuki Nagato|Yasuaki Kurata,,2009/3/22,119,JCE Movies,Hong Kong,日本語|普通话|广州话 / 廣州話|English,6.7,65,5.294319,They destroyed his life... Now he'll destroy them all.,http://shinjukuincident.emp.hk/,15000000,0
40880,Pandaemonium,"Set in England during the early 19th century, Pandaemonium evokes late-1960s America in its depiction of the relationship between Samuel Taylor Coleridge (Linus Roach) and William Wordsworth (John Hannah). Instead of going to Vietnam, Wordsworth goes off to fight against the French while Coleridge stays at home and promotes utopianism. After the war, the poets live and work together with Coleridge's wife, Sara (Samantha Morton), and Wordsworth's sister, Dorothy (Emily Woof). At first this communal arrangement works to the advantage of Coleridge--who does some of his best writing while Wordsworth stagnates--until Coleridge becomes addicted to opium. Wordsworth, meanwhile, doesn't find his voice until he abandons his friend. In 20th-century vernacular, Wordsworth is the yuppie, Coleridge the hippie.",Drama|Foreign,,Linus Roache|John Hannah|Samantha Morton|Emily Woof|Andrea Lowe|Dexter Fletcher|Andy Serkis|Samuel West|Colin McCredie|John Kane,,2001/6/29,124,Arts Council of England,United Kingdom,English,4.5,2,0.165367,,,0,0
137,Groundhog Day,"A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",Romance|Fantasy|Drama|Comedy,deja vu|groundhog|weather forecast|telecaster|pennsylvania|alarm clock|winter|time warp|time loop|cult film|existentialism|groundhog day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray|Angela Paton|Rick Ducommun|Rick Overton|Robin Duke|Willie Garson,Harold Ramis|Trevor Albert|C.O. Erickson,1993/2/11,101,Columbia Pictures,United States of America,English|Français|Italiano,7.4,2301,52.744331,"He's having the worst day of his life... over, and over...",,14600000,70906973
264999,Magic Mike XXL,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",Comedy|Drama|Music,male friendship|strip club|road trip|strip tease|strip,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam Rodríguez|Gabriel Iglesias|Amber Heard|Donald Glover|Stephen Boss|Michael Strahan,Nick Wechsler|Julie M. Anderson|Channing Tatum|Gregory Jacobs|Reid Carolin,2015/7/1,115,Warner Bros.|Iron Horse Entertainment (II),United States of America,English,6.3,706,29.660993,Back to the grind.,,14800000,122513057
454,Romeo + Juliet,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",Drama|Romance,shakespeare|forbidden love|gun violence|star crossed lovers|shakespeare in modern dress|teenage romance|masquerade|shakespeare's romeo and juliet|gangster grip,Leonardo DiCaprio|Claire Danes|John Leguizamo|Harold Perrineau|Pete Postlethwaite|Paul Sorvino|Brian Dennehy|Vondie Curtis-Hall|Miriam Margolyes|Diane Venora,Jill Bilcock|Baz Luhrmann|Gabriella Martinelli|Catherine Martin|Martin Brown,1996/10/31,120,Bazmark Films|Twentieth Century Fox Film Corporation,United States of America,English,6.7,1374,41.493042,My only love sprung from my only hate.,http://www.romeoandjuliet.com/,14500000,147298761
53457,Elle s'appelait Sarah,"On the night of 16 July 1942, ten year old Sarah and her parents are being arrested and transported to the Velodrome d'Hiver in Paris where thousands of other jews are being send to get deported. Sarah however managed to lock her little brother in a closed just before the police entered their appartment.Sixty years later, Julia Jarmond, an American journalist in Paris, gets the assignment to write an article about this raid, a black page in the history of France. She starts digging archives and through Sarah's file discovers a well kept secret about her own in-laws.",Drama|War,,Kristin Scott Thomas|Niels Arestrup|Frédéric Pierrot|Michel Duchaussoy|Dominique Frot|Mélusine Mayance|Natasha Mashkevich|Gisèle Casadesus|Aidan Quinn|Sarah Ber,Stéphane Marsil,2010/9/16,111,France 2 Cinéma|Studio 37|Canal+|TPS Star|France Télévision|TF1 Droits Audiovisuels|Région Ile-de-France|Hugo Productions|A Plus Image,France,English|Français|Deutsch|Italiano,7.2,196,10.072199,,http://www.sarahskey.com.au/,10000000,17511906
288980,Freedom,"Two men separated by 100 years are united in their search for freedom. In 1856 a slave, Samuel Woodward and his family, escape from the Monroe Plantation near Richmond, Virginia. A secret network of ordinary people known as the Underground Railroad guide the family on their journey north to Canada. They are relentlessly pursued by the notorious slave hunter Plimpton. Hunted like a dog and haunted by the unthinkable suffering he and his forbears have endured, Samuel is forced to decide between revenge or freedom. 100 years earlier in 1748, John Newton the Captain of a slave trader sails from Africa with a cargo of slaves, bound for America. On board is Samuel's great grandfather whose survival is tied to the fate of Captain Newton. The voyage changes Newton's life forever and he creates a legacy that will inspire Samuel and the lives of millions for generations to come.",Drama,ship|freedom|slave,Cuba Gooding Jr.|William Sadler|Sharon Leal|David Rasche|Diane Salinger|John Franchi|Terrence Mann|Phillip Boykin|Michael Goodwin|Tony Sheldon,,2014/8/21,98,Production One,United States of America,English,5.8,9,4.389363,John Newton's Amazing Grace,http://themoviefreedom.com/,14500000,0
33,Unforgiven,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",Western,prostitute|sheriff|bounty|regret|right and justice|revenge|mutilation|one last job|reputation|englishman,Clint Eastwood|Gene Hackman|Morgan Freeman|Richard Harris|Jaimz Woolvett|Anna Levine|Saul Rubinek|Frances Fisher|David Mucci|Rob Campbell,Clint Eastwood|Julian Ludwig|David Valdes,1992/8/7,131,Malpaso Productions|Warner Bros.,United States of America,English,7.7,1113,37.380435,Some legends will never be forgotten. Some wrongs can never be forgiven.,,14000000,159157447
1951,Manderlay,"In 1933, after leaving Dogville, Grace Margaret Mulligan sees a slave being punished at a cotton farm called Manderlay. Officially slavery is illegal and Grace stands up against the owners of the farm. She stays with some gangsters in Manderlay and tries to influence the situation. But when harvest time comes Grace sees the social and economic reality of Manderlay.",Drama,southern usa|slavery|duringcreditsstinger,Bryce Dallas Howard|Isaach De Bankolé|Danny Glover|Willem Dafoe|Michaël Abiteboul|Lauren Bacall|Jeremy Davies|Udo Kier|Chloë Sevigny|John Hurt,Vibeke Windeløv,2005/5/16,139,Zentropa Entertainments|Danmarks Radio (DR)|Arte|Memfis Film|Isabella Films BV|Degeto Film|Ognon Pictures|Sveriges Television (SVT)|Canal+|Yleisradio (YLE)|Arte France Cinéma|Westdeutscher Rundfunk (WDR)|Alan Young Pictures|Nederlandse Programma Stichting (NPS)|Canal+ Television AB|Film i Väst|Invicta Capital|Edith Film Oy|Pain Unlimited GmbH Filmproduktion|Sigma Films|Manderlay,Denmark|France|Germany|Italy|Netherlands|Sweden|United Kingdom,English,6.9,78,7.05145,Liberation. Whether They Want It Or Not.,,14200000,674918
12405,Slumdog Millionaire,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.",Drama|Romance,slum|indian lead|cheating|suspicion|game show|orphan|duringcreditsstinger,Dev Patel|Freida Pinto|Anil Kapoor|Mia Drake Inderbitzin|Saurabh Shukla|Rajendranath Zutshi|Irrfan Khan|Jeneva Talwar|Ayush Mahesh Khedekar|Mahesh Manjrekar,Christian Colson,2008/5/12,120,Fox Searchlight Pictures|Celador Films|Warner Bros.|Film4,India|United Kingdom|United States of America,Français|हिन्दी|English,7.6,2827,59.258969,"What does it take to find a lost love? A. Money, B. Luck, C. Smarts, D. Destiny",http://www.foxsearchlight.com/slumdogmillionaire,15000000,377910544
10998,Fatal Attraction,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,Drama|Romance|Thriller,sexual obsession|wife husband relationship|deceived wife|marriage crisis|suspense|lawyer|extramarital affair|erotic movie,Michael Douglas|Glenn Close|Anne Archer|Ellen Hamilton Latzen|Jane Krakowski|Fred Gwynne|Stuart Pankin|Ellen Foley|Lois Smith|Meg Mundy,Stanley R. Jaffe|Sherry Lansing,1987/9/11,119,Paramount Pictures,United States of America,English,6.6,291,16.742972,A look that led to an evening. A mistake he'll regret...FOR THE REST OF HIS LIFE.,,14000000,320145693
114,Pretty Woman,"When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after?",Romance|Comedy,prostitute|capitalism|cinderella|expensive restaurant|sports car|workaholic|fire escape|friendship|los angeles|piano,Julia Roberts|Richard Gere|Ralph Bellamy|Jason Alexander|Héctor Elizondo|Larry Miller|Laura San Giacomo|Alex Hyde-White|Elinor Donahue|Amy Yasbeck,Arnon Milchan|Steven Reuther,1990/3/23,119,Touchstone Pictures|Silver Screen Partners IV,United States of America,English|Italiano|日本語,7,1746,45.473484,Who knew it was so much fun to be a hooker?,,14000000,463000000
9396,Crocodile Dundee II,Australian outback expert protects his New York love from gangsters who've followed her down under.,Adventure|Comedy,new york|crocodile|australia|large knife|aftercreditsstinger,Paul Hogan|Linda Kozlowski|John Meillon|Ernie Dingo|Charles S. Dutton|Luis Guzmán|Stephen Root|Dennis Boutsikaris|Tatyana Ali|Colin Quinn,Paul Hogan|John Cornell|Jane Scott,1988/5/19,110,Paramount Pictures,Australia|United States of America,English,5.5,303,15.474831,The world's favourite adventurer is back for more! much more!,,0,239606210
319910,Broken Horses,"The bonds of brotherhood, the laws of loyalty, and the futility of violence in the shadows of the US Mexico border gang wars.",Thriller|Mystery|Drama|Crime,,María Valverde|Vincent D'Onofrio|Thomas Jane|Anton Yelchin|Sean Patrick Flanery|Chris Marquette|Wes Chatham|Sadie Alexandru|Jeremy Luke|Greg Serano,,2015/3/15,101,Reliance Entertainment,United States of America,English,5,10,4.289676,,,0,0
2604,Born on the Fourth of July,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",Drama|War,vietnam veteran|post traumatic stress  disorder|bar|1970s|wheelchair|vietnam war|desert|spit in the face|drunkenness|1950s|1960s,Tom Cruise|Raymond J. Barry|Caroline Kava|Holly Marie Combs|Kyra Sedgwick|Tom Berenger|Rob Camilletti|Stephen Baldwin|Mark Moses|Vivica A. Fox,Oliver Stone|A. Kitman Ho|Clayton Townsend|Joseph P. Reidy|Lope V. Juban Jr.,1989/12/20,145,Universal Pictures|Ixtlan,United States of America,English|Español,6.7,395,25.949277,A story of innocence lost and courage found.,,14000000,161001698
864,Cool Runnings,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",Comedy,winter|trainer|olympic games|jamaica|training camp|reggae|bobsleighing|sport,Leon Robinson|Doug E. Doug|Rawle D. Lewis|Malik Yoba|John Candy|Raymond J. Barry|Peter Outerbridge|Paul Coeur|Larry Gilman|Kristoffer Cooper,Dawn Steel,1993/9/30,98,Walt Disney,United States of America,English|Français|Deutsch|Pусский,6.8,491,22.409117,One dream. Four Jamaicans. Twenty below zero.,,14000000,154864401
14435,My Bloody Valentine,"Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed.",Mystery|Horror,sheriff|miner|delusion|head injury|remake|slaughter|blood|aftercreditsstinger|3d,Jensen Ackles|Jaime King|Kerr Smith|Betsy Rue|Edi Gathegi|Tom Atkins|Kevin Tighe|Megan Boone|Karen Baum|Joy de la Paz,John Dunning|Michael Paseornek|John Sacchi|Jack L. Murray|André Link|Hernany Perla,2009/1/16,101,Lionsgate,United States of America,English,5.3,299,13.706357,He's gonna break your heart.,http://www.mybloodyvalentinein3d.com/,15000000,100734718
1931,Stomp the Yard,"After the death of his younger brother, a troubled 19-year-old street dancer from Los Angeles is able to bypass juvenile hall by enrolling in the historically black, Truth University in Atlanta, Georgia. But his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition.",Drama|Music,love at first sight|loss of brother|breakdance|daughter,Columbus Short|Meagan Good|Ne-Yo|Darrin Henson|Jermaine Williams|Chris Brown|Laz Alonso|Brian J. White|Valarie Pettiford|Allan Louis,William Packer|Rob Hardy,2007/5/16,114,Rainforest Films,United States of America,English,6.1,88,6.92205,He will challenge their traditions. Their traditions will change his life.,,13000000,75511123
691,The Spy Who Loved Me,Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.,Adventure|Action|Thriller,london england|submarine|england|assassination|spy|cairo|terrorist|egypt|mass murder|pyramid|russia|planned murder|secret intelligence service|kgb|villain|nuclear missile|tanker|sphinx|sardinien|warhead|jet ski|utopia|murder|shark|killer|british secret service|skiing,Roger Moore|Barbara Bach|Curd Jürgens|Richard Kiel|Caroline Munro|Walter Gotell|Geoffrey Keen|Bernard Lee|George Baker|Michael Billington,Albert R. Broccoli|William P. Cartlidge,1977/7/7,125,United Artists|Eon Productions|Danjaq,United Kingdom|United States of America,English|Italiano|العربية,6.6,507,27.17347,It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.,http://www.mgm.com/view/movie/1891/The-Spy-Who-Loved-Me/,14000000,185438673
9877,Urban Legend,"There's a campus killer on the loose who's making urban legends, like the one about eating pop rocks and soda at the same time will make your stomach explode and the one about a psycho with an axe stepping into the backseat of your car at the gas station when not looking, into reality.",Horror|Thriller,college|murder|urban legend|slasher|killer|death,Alicia Witt|Jared Leto|Rebecca Gayheart|Michael Rosenbaum|Loretta Devine|Tara Reid|John Neville|Joshua Jackson|Julian Richings|Robert Englund,Michael McDonnell|Neal H. Moritz|Brad Luff|Brian Leslie Parker|Gina Matthews,1998/9/25,99,Original Film|TriStar Pictures|Phoenix Pictures|Canal+ Droits Audiovisuels,Canada|France|United States of America,English|Italiano,5.6,290,12.159009,It Happened To Someone Who Knows Someone You Know... You're Next.,,14000000,72527595
62008,Good Deeds,"Businessman Wesley Deeds is jolted out of his scripted life when he meets Lindsey, a single mother who works on the cleaning crew in his office building.",Comedy|Drama|Romance,african american|single mother|fiancé fiancée relationship|corporation|rich man - poor woman,Tyler Perry|Phylicia Rashād|Thandie Newton|Brian J. White|Gabrielle Union|Eddie Cibrian|Rebecca Romijn|Ylian Alfaro Snyder|Jordenn Thompson|Ashley LeConte Campbell,,2012/2/23,111,,United States of America,English,6.2,45,4.448494,Wesley Deeds is About to Discover the Person He Was Meant to Be.,http://www.gooddeedsmovie.com/index.html,0,0
12227,White Fang,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,Action|Adventure|Drama|Family,based on novel|gold|treasure|coffin|human animal relationship|friendship|alaska|shootout|dog|prospector|klondike|yukon|boy dog relationship|gold miner,Klaus Maria Brandauer|Ethan Hawke|Seymour Cassel|Susan Hogan|James Remar|Bill Moseley|Clint Youngreen|Pius Savage|Aaron Hotch|Charles Jimmie Sr.,Jim Kouf|Mike Lobell|Andrew Bergman|Lynn Kouf|Marykay Powell,1991/1/18,107,Walt Disney Pictures|Silver Screen Partners IV|Hybrid Productions Inc.,United States of America,English,6.5,135,13.13724,"Where civilization ends, their journey begins.",,14000000,34793160
